Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B03,NIPT012,NIPT12m2_FAM,5.28751707077026,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,105.750343322754,,,6.78820848464966,4.02711725234985,12711,57,12654,0,57,73,12581,0,,,,,,,,,,,NIPT12m2_VIC,0.780328496195585,,,1.05220026334742,0.50845672904375,43.8305906950927,,,52.408151858795,35.2530295313903,7546.95222125137,670.180860148913,701.018399884798,,,,,6.01794719696045,4.6190505027771,,,,,,,0.918094494902381,0.642562497488788,,,48.1771114558384,39.4840699343469
B03,NIPT012,NIPT12m2_VIC,6.77601432800293,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,135.520294189453,,,8.45963287353516,5.3333535194397,12711,73,12638,0,57,73,12581,0,,,,,,,,,,,,,,,,,,,,,,3519.74578272153,1093.72753651494,1107.66029805794,,,,,7.59931039810181,6.01478481292725,,,,,,,,,,,,
C01,NIPT012,NIPT12m2_FAM,4.79484128952026,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,95.8968276977539,,,6.14256525039673,3.66108179092407,14260,58,14202,0,58,91,14111,0,,,,,,,,,,,NIPT12m2_VIC,0.636622341516633,,,0.847413568649607,0.425831114383659,38.89854888127,,,46.7682018453052,31.0288959172348,7688.46805125269,631.342247921453,660.045845158006,,,,,5.45110464096069,4.19375419616699,,,,,,,0.743447187827327,0.529797495205939,,,42.8867341574591,34.9103636050809
C01,NIPT012,NIPT12m2_VIC,7.53168869018555,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,150.633773803711,,,9.19506740570068,6.08335208892822,14260,91,14169,0,58,91,14111,0,,,,,,,,,,,,,,,,,,,,,,3518.3485362294,1092.95983458107,1108.4374202648,,,,,8.3480863571167,6.77070426940918,,,,,,,,,,,,
C02,NIPT012,NIPT12m2_FAM,5.22914171218872,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,104.582832336426,,,6.64703512191772,4.02969932556152,13980,62,13918,0,62,102,13816,0,,,,,,,,,,,NIPT12m2_VIC,0.60696990850208,,,0.799193768880849,0.414746048123311,37.7710811690221,,,45.2148316347901,30.327330703254,7595.13854980469,662.15976788652,692.90688408673,,,,,5.92036724090576,4.59416437149048,,,,,,,0.704623154255424,0.509316662748736,,,41.5526428967279,33.9895194413162
C02,NIPT012,NIPT12m2_VIC,8.61515808105469,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,172.303161621094,,,10.2882852554321,6.94440650939941,13980,102,13878,0,62,102,13816,0,,,,,,,,,,,,,,,,,,,,,,3515.07432885263,1104.46241559046,1122.05057118078,,,,,9.46849727630615,7.76243734359741,,,,,,,,,,,,
C03,NIPT012,NIPT12m2_FAM,5.09336280822754,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,101.867256164551,,,6.5820484161377,3.84901857376099,12500,54,12446,0,54,89,12357,0,,,,,,,,,,,NIPT12m2_VIC,0.605888697896625,,,0.811937132855913,0.399840262937336,37.7291837653638,,,45.7190302880959,29.7393372426316,7827.81571903935,696.239974399366,727.048381616209,,,,,5.81708669662476,4.43262243270874,,,,,,,0.710290604281592,0.501486791511657,,,41.7775290433143,33.6808384874132
C03,NIPT012,NIPT12m2_VIC,8.40643310546875,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,168.128662109375,,,10.2860593795776,6.77258586883545,12500,89,12411,0,54,89,12357,0,,,,,,,,,,,,,,,,,,,,,,3543.8818126207,1124.83536652056,1142.0589772168,,,,,9.32855701446533,7.54764127731323,,,,,,,,,,,,
D01,NIPT012,NIPT12m2_FAM,4.50062417984009,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,90.0124816894531,,,5.85718536376953,3.37243986129761,13357,51,13306,0,51,97,13209,0,,,,,,,,,,,NIPT12m2_VIC,0.52486441710784,,,0.703825906250418,0.345902927965263,34.4203990347767,,,42.1169672768058,26.7238307927476,7593.39582854626,634.849092654101,661.418373445484,,,,,5.15942335128784,3.9006941318512,,,,,,,0.61554464480489,0.434184189410791,,,38.3202691354163,30.5205289341371
D01,NIPT012,NIPT12m2_VIC,8.57483196258545,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,171.496643066406,,,10.4060859680176,6.97366905212402,13357,97,13260,0,51,97,13209,0,,,,,,,,,,,,,,,,,,,,,,3496.51504610986,1099.97920095406,1117.38310729382,,,,,9.47447490692139,7.73447942733765,,,,,,,,,,,,
D02,NIPT012,NIPT12m2_FAM,4.09593439102173,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,81.9186859130859,,,5.37174081802368,3.04080677032471,13811,48,13763,0,48,96,13667,0,,,,,,,,,,,NIPT12m2_VIC,0.499128103121954,,,0.673058787402631,0.325197418841278,33.2945598233075,,,41.0338069436932,25.5553127029218,7882.24717203776,679.965174483117,704.996637511325,,,,,4.71472072601318,3.53403282165527,,,,,,,0.587253048581912,0.411003157661997,,,37.215781275438,29.373338371177
D02,NIPT012,NIPT12m2_VIC,8.20617866516113,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,164.123565673828,,,9.9681282043457,6.66658020019531,13811,96,13715,0,48,96,13667,0,,,,,,,,,,,,,,,,,,,,,,3524.22942097982,1119.89230280148,1136.60480467283,,,,,9.07167148590088,7.39798069000244,,,,,,,,,,,,
D03,NIPT012,NIPT12m2_FAM,6.01063632965088,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,120.21272277832,,,7.54949903488159,4.69761037826538,13540,69,13471,0,69,87,13384,0,,,,,,,,,,,NIPT12m2_VIC,0.792573940116525,,,1.04436531742482,0.540782562808227,44.2142955656828,,,52.0501560784811,36.3784350528844,7830.90659675045,718.307112903268,754.553003921398,,,,,6.76238203048706,5.31706237792969,,,,,,,0.920196190376569,0.664951689856482,,,48.185957193089,40.2426339382765
D03,NIPT012,NIPT12m2_VIC,7.58369159698486,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,151.673828125,,,9.29931926727295,6.094566822052,13540,87,13453,0,69,87,13384,0,,,,,,,,,,,,,,,,,,,,,,3618.87943662446,1140.94231507178,1156.86406762533,,,,,8.42517852783203,6.80057144165039,,,,,,,,,,,,
E01,NIPT012,NIPT12m2_FAM,5.73945236206055,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,114.789047241211,,,7.1441388130188,4.53306865692139,15411,75,15336,1,74,84,15252,0.0452280660169873,,,,,,,,,,,NIPT12m2_VIC,0.882065471052411,,,1.15734524243594,0.606785699668883,46.866885590286,,,54.6383854730303,39.0953857075417,7510.14716796875,631.207069392993,664.684488599606,,,,,6.42669439315796,5.10329008102417,,,,,,,1.02159451560682,0.742536426497999,,,50.8059689015813,42.9278022789907
E01,NIPT012,NIPT12m2_VIC,6.50683259963989,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,130.136657714844,,,7.99644088745117,5.21577215194702,15411,85,15326,1,74,84,15252,0.0452280660169873,,,,,,,,,,,,,,,,,,,,,,3531.66355124081,1091.39372959707,1104.85313747712,,,,,7.23715257644653,5.82767534255981,,,,,,,,,,,,
E02,NIPT012,NIPT12m2_FAM,4.93922472000122,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,98.7844924926758,,,6.32764101028442,3.77127075195313,13844,58,13786,0,58,101,13685,0,,,,,,,,,,,NIPT12m2_VIC,0.573361992101366,,,0.759156292276646,0.387567691926085,36.4418356983182,,,43.9472570292891,28.9364143673473,7519.4818031048,664.927991613878,693.645423069129,,,,,5.61529636383057,4.3200044631958,,,,,,,0.667739326244757,0.478984657957975,,,40.254340474685,32.6293309219514
E02,NIPT012,NIPT12m2_VIC,8.6144962310791,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,172.289916992188,,,10.2957630157471,6.93562936782837,13844,101,13743,0,58,101,13685,0,,,,,,,,,,,,,,,,,,,,,,3494.58001527692,1101.04878430386,1118.51098123598,,,,,9.47198581695557,7.75763273239136,,,,,,,,,,,,
E03,NIPT012,NIPT12m2_FAM,3.94837617874146,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,78.9675216674805,,,5.28930950164795,2.85652875900269,12237,41,12196,0,41,95,12101,0,,,,,,,,,,,NIPT12m2_VIC,0.430623334589439,,,0.589334882920274,0.271911786258604,30.1003991880937,,,37.854972739593,22.3458256365945,7758.48747737233,703.40659550973,727.044604511638,,,,,4.59640455245972,3.36453008651733,,,,,,,0.511015878633366,0.350230790545512,,,34.028342065201,26.1724563109864
E03,NIPT012,NIPT12m2_VIC,9.16897869110107,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,183.379577636719,,,11.14967918396,7.43974781036377,12237,95,12142,0,41,95,12101,0,,,,,,,,,,,,,,,,,,,,,,3557.15536852385,1130.58540160007,1149.42369095675,,,,,10.1416997909546,8.26105785369873,,,,,,,,,,,,
F01,NIPT012,NIPT12m2_FAM,5.03807210922241,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,100.761444091797,,,6.41614532470703,3.8738477230072,14275,61,14214,0,61,107,14107,0,,,,,,,,,,,NIPT12m2_VIC,0.569171171382769,,,0.748764868555002,0.389577474210537,36.2720894802834,,,43.5658323631657,28.9783465974011,7788.92750224129,661.372994316233,691.830495190728,,,,,5.70976400375366,4.4215259552002,,,,,,,0.660401236277811,0.477941106487728,,,39.9771673700434,32.5670115905234
F01,NIPT012,NIPT12m2_VIC,8.85159397125244,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,177.031875610352,,,10.5299978256226,7.17558145523071,14275,107,14168,0,61,107,14107,0,,,,,,,,,,,,,,,,,,,,,,3569.59191324109,1096.71230781422,1115.24807788642,,,,,9.70762348175049,7.99618721008301,,,,,,,,,,,,
F02,NIPT012,NIPT12m2_FAM,5.74036598205566,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,114.807319641113,,,7.13534593582153,4.54111099243164,15614,76,15538,2,74,99,15439,0.114946756437819,,,,,,,,,,,NIPT12m2_VIC,0.75187024164184,,,0.976295219588982,0.527445263694699,42.9181467765097,,,50.2306710413535,35.6056225116659,7896.52306486431,687.060325790486,722.151856991307,,,,,6.42298984527588,5.10815858840942,,,,,,,0.865939173881177,0.637801309402504,,,46.6348981047038,39.2013954483156
F02,NIPT012,NIPT12m2_VIC,7.6347827911377,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,152.695648193359,,,9.12471961975098,6.14673042297363,15614,101,15513,2,74,99,15439,0.114946756437819,,,,,,,,,,,,,,,,,,,,,,3564.49839737392,1109.60662241793,1125.48622208941,,,,,8.39471912384033,6.87533760070801,,,,,,,,,,,,
F03,NIPT012,NIPT12m2_FAM,4.27763938903809,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,85.5527877807617,,,5.5400915145874,3.22397780418396,14603,53,14550,0,53,78,14472,0,,,,,,,,,,,NIPT12m2_VIC,0.678903620517603,,,0.917063099296715,0.440744141738492,40.4373194637759,,,48.8865340451469,31.988104882405,7782.31242169074,721.387539540714,747.014398319999,,,,,4.89118099212646,3.71791791915894,,,,,,,0.799571892486285,0.558235348548922,,,44.7182833298929,36.156355597659
F03,NIPT012,NIPT12m2_VIC,6.30080509185791,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,126.016098022461,,,7.81122064590454,4.99991464614868,14603,78,14525,0,53,78,14472,0,,,,,,,,,,,,,,,,,,,,,,3603.29480919471,1131.14593052876,1144.35058796463,,,,,7.04020929336548,5.61537170410156,,,,,,,,,,,,
G01,NIPT012,NIPT12m2_FAM,5.43744802474976,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,108.748962402344,,,6.7776665687561,4.28753757476807,16048,74,15974,1,73,111,15863,0.0358627147171805,,,,,,,,,,,NIPT12m2_VIC,0.659928710380364,,,0.854279471345409,0.46557794941532,39.7564489519038,,,46.8099928277435,32.702905076064,7570.14901156039,635.28947413196,667.267266116612,,,,,6.09296035766602,4.83095693588257,,,,,,,0.758688129642816,0.561169291117913,,,43.3407101786733,36.1721877251343
G01,NIPT012,NIPT12m2_VIC,8.23944759368896,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,164.788955688477,,,9.76640796661377,6.7144660949707,16048,112,15936,1,73,111,15863,0.0358627147171805,,,,,,,,,,,,,,,,,,,,,,3487.80164882115,1086.33106958244,1103.09108359507,,,,,9.01826190948486,7.46114873886108,,,,,,,,,,,,
G02,NIPT012,NIPT12m2_FAM,5.30364227294922,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,106.072845458984,,,6.67172241210938,4.1375207901001,15118,68,15050,2,66,90,14960,0.124746204196637,,,,,,,,,,,NIPT12m2_VIC,0.738541431429397,,,0.971237065193943,0.505845797664851,42.4805194790314,,,50.1792327404288,34.7818062176341,7602.26556216969,666.205454219172,697.403502065491,,,,,5.97180080413818,4.68750476837158,,,,,,,0.856482944886813,0.620599917971981,,,46.3826034117392,38.5784355463237
G02,NIPT012,NIPT12m2_VIC,7.18123865127563,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,143.624771118164,,,8.75768089294434,5.80748271942139,15118,92,15026,2,66,90,14960,0.124746204196637,,,,,,,,,,,,,,,,,,,,,,3480.49200970194,1108.6222398713,1123.05616094714,,,,,7.95513200759888,6.45957374572754,,,,,,,,,,,,
G03,NIPT012,NIPT12m2_FAM,5.68567132949829,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,113.713424682617,,,7.08725643157959,4.48316669464111,15349,74,15275,2,72,112,15163,0.112538414535076,,,,,,,,,,,NIPT12m2_VIC,0.648273243762505,,,0.838540672945408,0.458005814579603,39.3304475587249,,,46.3338008051372,32.3270943123126,7612.1001735378,700.622670211168,733.944015917481,,,,,6.37118911743164,5.05143356323242,,,,,,,0.744954774337984,0.551591713187027,,,42.8890961089873,35.7717990084625
G03,NIPT012,NIPT12m2_VIC,8.77048587799072,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,175.409713745117,,,10.3815975189209,7.16157722473145,15349,114,15235,2,72,112,15163,0.112538414535076,,,,,,,,,,,,,,,,,,,,,,3530.2615956089,1123.96990879461,1141.84190386249,,,,,9.59220600128174,7.94933938980103,,,,,,,,,,,,
H01,NIPT012,NIPT12m2_FAM,5.79878377914429,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,115.975677490234,,,7.16055345535278,4.62247037887573,16474,81,16393,1,80,109,16284,0.033172525764233,,,,,,,,,,,NIPT12m2_VIC,0.735712717950306,,,0.94743629683717,0.523989139063443,42.3867792372407,,,49.4144844357686,35.3590740387128,7699.76328004437,641.134580387973,675.840718828676,,,,,6.46590042114258,5.17945671081543,,,,,,,0.843325617200585,0.628099818700028,,,45.9587561302535,38.8148023442279
H01,NIPT012,NIPT12m2_VIC,7.88185882568359,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,157.637176513672,,,9.35573673248291,6.40982627868652,16474,110,16364,1,80,109,16284,0.033172525764233,,,,,,,,,,,,,,,,,,,,,,3451.68515625,1093.89169574104,1109.63512664162,,,,,8.63360691070557,7.13059186935425,,,,,,,,,,,,
H02,NIPT012,NIPT12m2_FAM,4.43388891220093,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,88.6777801513672,,,5.71638011932373,3.35991907119751,14621,55,14566,0,55,91,14475,0,,,,,,,,,,,NIPT12m2_VIC,0.603648871223218,,,0.806819753201511,0.400477989244925,37.6422097165679,,,45.5424972903923,29.7419221427435,7613.81005415483,667.356691912801,693.487253086684,,,,,5.05766630172729,3.86388397216797,,,,,,,0.706599560109715,0.50069818233672,,,41.6454410861771,33.6389783469588
H02,NIPT012,NIPT12m2_VIC,7.34514570236206,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,146.902908325195,,,8.9671688079834,5.9327712059021,14621,91,14530,0,55,91,14475,0,,,,,,,,,,,,,,,,,,,,,,3526.24921660371,1104.04423074112,1119.11985167768,,,,,8.14125347137451,6.60306167602539,,,,,,,,,,,,
H03,NIPT012,NIPT12m2_FAM,4.796875,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,95.9375,,,6.09725379943848,3.69674015045166,15237,62,15175,0,62,107,15068,0,,,,,,,,,,,NIPT12m2_VIC,0.578580318628861,,,0.760176433541947,0.396984203715774,36.651940468345,,,43.9393501506243,29.3645307860657,7777.95559790827,706.794055630277,735.566912204486,,,,,5.43082809448242,4.21448183059692,,,,,,,0.670827746393211,0.486332890864511,,,40.3538082014571,32.9500727352328
H03,NIPT012,NIPT12m2_VIC,8.29076766967773,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,165.815353393555,,,9.86275863647461,6.72087526321411,15237,107,15130,0,62,107,15068,0,,,,,,,,,,,,,,,,,,,,,,3623.45991530374,1129.98337759357,1147.49351669805,,,,,9.0925407409668,7.48954057693481,,,,,,,,,,,,
