Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D10,NIPT002pooled,NIPT2_1VIC,13.1739015579224,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,263.47802734375,,,15.2982912063599,11.0533428192139,13291,148,13143,0,147,148,12996,0,,,,,,,,2164.52465820313,,,,,,,,,,,,,,3238.07193405564,832.656105058338,859.441263638703,,,,,14.2572946548462,12.0915069580078,,,,,,,,,,,,
A11,NIPT002,NIPT2_1FAM,14.2345418930054,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,284.690826416016,,,16.3159160614014,12.1568450927734,14967,180,14787,2,178,222,14565,0,,,,,,,,,,,NIPT2_1VIC,0.802377641970751,,,0.959800966645197,0.644954317296304,44.5177316499231,,,49.3636656766007,39.6717976232455,7376.1399468316,562.885179576021,644.82450329527,,,,,15.2960081100464,13.1740341186523,,,,,,,0.882695614553902,0.722059669387599,,,46.9901454240531,42.0453178757931
A11,NIPT002,NIPT2_1VIC,17.7404518127441,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,354.809020996094,,,20.0660247802734,15.4194660186768,14967,224,14743,2,178,222,14565,0,,,,,,,,,,,,,,,,,,,,,,4411.57459912981,1069.119263751,1119.14331634169,,,,,18.9263935089111,16.5557022094727,,,,,,,,,,,,
B11,NIPT002,NIPT2_1FAM,14.7160711288452,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,294.321411132813,,,16.8443794250488,12.5916061401367,14802,184,14618,2,182,206,14412,0,,,,,,,,,,,NIPT2_1VIC,0.883890460474349,,,1.05922222539764,0.708558695551057,46.9183574639362,,,51.8586118291141,41.9781030987583,7288.52624777089,560.631040787367,644.263841630833,,,,,15.8014621734619,13.6316804885864,,,,,,,0.973345366729755,0.794435554218943,,,49.4388932682053,44.3978216596671
B11,NIPT002,NIPT2_1VIC,16.6492023468018,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,332.984039306641,,,18.9140510559082,14.3887033462524,14802,208,14594,2,182,206,14412,0,,,,,,,,,,,,,,,,,,,,,,4377.77708669809,1066.5388359372,1113.06886945688,,,,,17.8041915893555,15.4953441619873,,,,,,,,,,,,
C11,NIPT002,NIPT2_1FAM,13.3233442306519,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,266.466888427734,,,15.3458347320557,11.3043231964111,14830,167,14663,4,163,209,14454,0.130353065536808,,,,,,,,,,,NIPT2_1VIC,0.782809461442266,,,0.94139345452447,0.624225468360062,43.9087562845322,,,48.8981696782383,38.9193428908261,7207.62954364708,562.94260011106,637.768137506243,,,,,14.3547925949097,12.2927980422974,,,,,,,0.863719617879882,0.70189930500465,,,46.4543739750102,41.3631385940543
C11,NIPT002,NIPT2_1VIC,17.0199069976807,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,340.398132324219,,,19.3078727722168,14.736382484436,14830,213,14617,4,163,209,14454,0.130353065536808,,,,,,,,,,,,,,,,,,,,,,4383.44031965229,1066.17294473329,1113.81812011143,,,,,18.1866817474365,15.8542900085449,,,,,,,,,,,,
D11,NIPT002,NIPT2_1FAM,13.174147605896,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,263.482940673828,,,15.1739702224731,11.1777172088623,14997,167,14830,4,163,203,14627,0.136334270605755,,,,,,,,,,,NIPT2_1VIC,0.805676850801501,,,0.969929583394828,0.641424118208174,44.6191050432905,,,49.6568078449107,39.5814022416702,7220.31040799261,564.744506146565,638.857962545065,,,,,14.1940402984619,12.1551370620728,,,,,,,0.889479203318168,0.721874498284834,,,47.1893596709613,42.0488504156196
D11,NIPT002,NIPT2_1VIC,16.3516521453857,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,327.033050537109,,,18.5813579559326,14.1261644363403,14997,207,14790,4,163,203,14627,0.136334270605755,,,,,,,,,,,,,,,,,,,,,,4368.54763336919,1067.1305056641,1112.69917576044,,,,,17.4887294769287,15.2156734466553,,,,,,,,,,,,
E11,NIPT002,NIPT2_1FAM,13.3715467453003,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,267.430938720703,,,15.4650650024414,11.2817487716675,13892,157,13735,2,155,196,13539,0,,,,,,,,,,,NIPT2_1VIC,0.791747477586863,,,0.957583164259719,0.625911790914007,44.188563817776,,,49.3542068334664,39.0229208020857,7151.77628166053,560.751483825306,635.239742770031,,,,,14.4392032623291,12.304859161377,,,,,,,0.876357448792454,0.707137506381272,,,46.8240936942743,41.5530339412777
E11,NIPT002,NIPT2_1VIC,16.888650894165,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,337.773010253906,,,19.2434673309326,14.5385417938232,13892,198,13694,2,155,196,13539,0,,,,,,,,,,,,,,,,,,,,,,4335.66845579822,1062.34824695479,1109.00224935551,,,,,18.0894985198975,15.6890296936035,,,,,,,,,,,,
F11,NIPT002,NIPT2_1FAM,14.1842260360718,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,283.684509277344,,,16.2816925048828,12.0904922485352,14686,176,14510,2,174,238,14272,0,,,,,,,,,,,NIPT2_1VIC,0.731718187202119,,,0.874045643196868,0.589390731207369,42.2538836058731,,,46.9999548204,37.5078123913461,7266.56918334961,566.766720128865,647.058510509284,,,,,15.2538948059082,13.1155290603638,,,,,,,0.80433418647382,0.659102187930417,,,44.6753468537671,39.8324203579791
F11,NIPT002,NIPT2_1VIC,19.3848209381104,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,387.696411132813,,,21.8399276733398,16.9348297119141,14686,240,14446,2,174,238,14272,0,,,,,,,,,,,,,,,,,,,,,,4363.71650034587,1068.2682388857,1122.12276583317,,,,,20.6367874145508,18.1341876983643,,,,,,,,,,,,
G11,NIPT002,NIPT2_1FAM,13.1256895065308,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,262.513793945313,,,15.16770362854,11.0872135162354,14331,159,14172,4,155,216,13956,0.131440376052224,,,,,,,,,,,NIPT2_1VIC,0.72117363762396,,,0.868306348293827,0.574040926954094,41.9001094287921,,,46.8667172146081,36.933501642976,7156.93922587461,568.860788091777,641.95439437239,,,,,14.1670904159546,12.0852098464966,,,,,,,0.796241292349233,0.646105982898688,,,44.4340911431509,39.3661277144332
G11,NIPT002,NIPT2_1VIC,18.2004566192627,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,364.009124755859,,,20.6080074310303,15.7978210449219,14331,220,14111,4,155,216,13956,0.131440376052224,,,,,,,,,,,,,,,,,,,,,,4381.51170876243,1067.56970681118,1118.44314484267,,,,,19.4281845092773,16.9740085601807,,,,,,,,,,,,
H11,NIPT002,NIPT2_1FAM,13.5130920410156,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,270.261840820313,,,15.6088438034058,11.4210662841797,14010,160,13850,2,158,211,13639,0,,,,,,,,,,,NIPT2_1VIC,0.749738323170858,,,0.903473797254075,0.59600284908764,42.8485970297655,,,47.8700324717394,37.8271615877917,7233.52512512207,568.752111933188,644.866578893234,,,,,14.5818862915039,12.4452667236328,,,,,,,0.828174705832692,0.671301940509023,,,45.410551153803,40.2866429057281
H11,NIPT002,NIPT2_1VIC,18.0237445831299,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,360.474884033203,,,20.4467964172363,15.6056728363037,14010,213,13797,2,158,211,13639,0,,,,,,,,,,,,,,,,,,,,,,4350.01192735842,1067.00861094708,1116.92150933364,,,,,19.259370803833,16.7894134521484,,,,,,,,,,,,
