Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B03,NIPT015,NIPT5_1FAM,11.1424360275269,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,222.848724365234,,,13.1632108688354,9.12512683868408,12412,117,12295,1,116,85,12210,0.0182429416747278,,,,,,,,,,,NIPT5_2VIC,1.36217674699066,,,1.7426725122825,0.981680981698827,57.6661652742976,,,64.485233687453,50.8470968611422,7756.3481111445,332.522594652645,402.502258319223,,,,,12.1730108261108,10.1127653121948,,,,,,,1.55557805604363,1.1687754379377,,,61.1322137245727,54.2001168240226
B03,NIPT015,NIPT5_2VIC,8.17987537384033,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,163.597503662109,,,10.0424556732178,6.56469774246216,12412,86,12326,1,116,85,12210,0.0182429416747278,,,,,,,,,,,,,,,,,,,,,,3683.96874148347,1040.3360857056,1058.6532310808,,,,,9.09317302703857,7.33032894134521,,,,,,,,,,,,
C01,NIPT015,NIPT5_1FAM,13.8834962844849,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,277.669921875,,,15.9662790298462,11.8043956756592,14576,171,14405,2,169,115,14290,0.0516539733228638,,,,,,,,,,,NIPT5_2VIC,1.46427071670997,,,1.80860860146636,1.11993283195358,59.4200428865586,,,65.0903681885623,53.7497175845549,8019.69591499909,330.968480678401,421.169660101347,,,,,14.9456796646118,12.8222713470459,,,,,,,1.63995320421209,1.28858822920785,,,62.3130642417516,56.5270215313656
C01,NIPT015,NIPT5_2VIC,9.4815092086792,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,189.630187988281,,,11.2008380889893,7.76468849182129,14576,117,14459,2,169,115,14290,0.0516539733228638,,,,,,,,,,,,,,,,,,,,,,3723.93976403913,1032.9617793242,1054.56197308185,,,,,10.3584041595459,8.60526752471924,,,,,,,,,,,,
C02,NIPT015,NIPT5_1FAM,11.1018905639648,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,222.037811279297,,,13.0817184448242,9.12539005279541,12883,121,12762,1,120,114,12648,0,,,,,,,,,,,NIPT5_2VIC,1.05242081152613,,,1.32105532073271,0.783786302319562,51.2770483331621,,,57.6542328435765,44.8998638227478,7849.04737135201,328.969838331157,399.600078298209,,,,,12.111590385437,10.093056678772,,,,,,,1.18947913900013,0.915362484052135,,,54.5307116304504,48.0233850358738
C02,NIPT015,NIPT5_2VIC,10.5489082336426,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,210.978164672852,,,12.4785299301147,8.62244606018066,12883,115,12768,1,120,114,12648,0,,,,,,,,,,,,,,,,,,,,,,3703.78743418818,1042.78567422661,1066.53908588505,,,,,11.533013343811,9.56562519073486,,,,,,,,,,,,
C03,NIPT015,NIPT5_1FAM,13.4131622314453,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,268.263244628906,,,15.3743324279785,11.4552555084229,15878,180,15698,2,178,116,15582,0.0500059732494515,,,,,,,,,,,NIPT5_2VIC,1.52842852142434,,,1.88326966826184,1.17358737458685,60.4497421411514,,,66.0002486069014,54.8992356754014,7803.39149237739,333.570248583773,418.251431596925,,,,,14.41335105896,12.4138231277466,,,,,,,1.70946980867496,1.34738723417372,,,63.2816314088086,57.6178528734942
C03,NIPT015,NIPT5_2VIC,8.77578639984131,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,175.515731811523,,,10.3602952957153,7.19340944290161,15878,118,15760,2,178,116,15582,0.0500059732494515,,,,,,,,,,,,,,,,,,,,,,3720.05874892413,1048.13144770976,1067.98832020903,,,,,9.58394241333008,7.96818542480469,,,,,,,,,,,,
D01,NIPT015,NIPT5_1FAM,12.6825542449951,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,253.651092529297,,,14.6311902999878,10.7371397018433,15202,163,15039,1,162,104,14935,0,,,,,,,,,,,NIPT5_2VIC,1.55536709882283,,,1.93684520946625,1.1738889881794,60.8666793721862,,,66.7086991834215,55.024659560951,7885.22002687045,326.469001549341,407.515996492594,,,,,13.6763525009155,11.6895942687988,,,,,,,1.74999868604974,1.36073551159592,,,63.8473001646977,57.8860585796748
D01,NIPT015,NIPT5_2VIC,8.1540584564209,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,163.081176757813,,,9.71477508544922,6.59540891647339,15202,105,15097,1,162,104,14935,0,,,,,,,,,,,,,,,,,,,,,,3706.8345796131,1032.94972303696,1051.4182081008,,,,,8.95008373260498,7.35857057571411,,,,,,,,,,,,
D02,NIPT015,NIPT5_1FAM,13.7401742935181,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,274.803497314453,,,15.7165021896362,11.7671613693237,16019,186,15833,3,183,132,15701,0.10734061608045,,,,,,,,,,,NIPT5_2VIC,1.37999116697887,,,1.6858095595209,1.07417277443683,57.983037337513,,,63.3820321569986,52.5840425180273,7792.28119880922,327.90553976188,414.575985643821,,,,,14.7480897903442,12.7331209182739,,,,,,,1.53602086912047,1.22396146483726,,,60.7376249427455,55.2284497322805
D02,NIPT015,NIPT5_2VIC,9.956711769104,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,199.134231567383,,,11.6375131607056,8.27830696105957,16019,135,15884,3,183,132,15701,0.10734061608045,,,,,,,,,,,,,,,,,,,,,,3694.09070999711,1040.05562239767,1062.42248280255,,,,,10.8139629364014,9.10008335113525,,,,,,,,,,,,
D03,NIPT015,NIPT5_1FAM,12.1862516403198,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,243.725036621094,,,14.0304775238037,10.3449144363403,16303,168,16135,1,167,105,16030,0,,,,,,,,,,,NIPT5_2VIC,1.58794343594814,,,1.97400834388927,1.20187852800702,61.3592791052008,,,67.1236347506185,55.5949234597831,7793.79615783691,333.908609277366,410.781645415379,,,,,13.1268215179443,11.2464332580566,,,,,,,1.7849152150004,1.39097165689589,,,64.3002751999325,58.418283010469
D03,NIPT015,NIPT5_2VIC,7.67423534393311,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,153.484710693359,,,9.13610553741455,6.21417903900146,16303,106,16197,1,167,105,16030,0,,,,,,,,,,,,,,,,,,,,,,3742.09201798349,1049.60822451161,1067.11440632526,,,,,8.41986083984375,6.9290828704834,,,,,,,,,,,,
E01,NIPT015,NIPT5_1FAM,10.8910655975342,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,217.821319580078,,,12.7365760803223,9.04844760894775,14542,134,14408,2,132,123,14285,0.06985436134668,,,,,,,,,,,NIPT5_2VIC,1.07233415788964,,,1.33368895590756,0.810979359871717,51.7452339337807,,,57.8309390748289,45.6595287927325,7913.96259546992,328.677646605191,398.573684505609,,,,,11.8322906494141,9.95059394836426,,,,,,,1.20567837655768,0.938989939221597,,,54.8501839987169,48.6402838688445
E01,NIPT015,NIPT5_2VIC,10.1564102172852,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,203.128204345703,,,11.9382610321045,8.37725353240967,14542,125,14417,2,132,123,14285,0.06985436134668,,,,,,,,,,,,,,,,,,,,,,3731.03894726563,1032.48405949858,1055.68027466643,,,,,11.0651807785034,9.24834060668945,,,,,,,,,,,,
E02,NIPT015,NIPT5_1FAM,12.3573446273804,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,247.146896362305,,,14.4134969711304,10.3047800064087,13303,139,13164,2,137,116,13048,0.0691625076764535,,,,,,,,,,,NIPT5_2VIC,1.17890383614588,,,1.46814139321187,0.889666279079883,54.1053632835474,,,60.1976250833055,48.0131014837892,7831.49946253934,328.560558763039,406.957048849856,,,,,13.4059524536133,11.3096704483032,,,,,,,1.32647396056879,1.03133371172296,,,57.2136589036841,50.9970676634106
E02,NIPT015,NIPT5_2VIC,10.482063293457,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,209.641265869141,,,12.3748979568481,8.59226989746094,13303,118,13185,2,137,116,13048,0.0691625076764535,,,,,,,,,,,,,,,,,,,,,,3669.18149372683,1039.79048782019,1063.11365843561,,,,,11.4474153518677,9.517502784729,,,,,,,,,,,,
E03,NIPT015,NIPT5_1FAM,12.9735250473022,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,259.470489501953,,,14.8703632354736,11.079740524292,16413,180,16233,0,180,136,16097,0,,,,,,,,,,,NIPT5_2VIC,1.32531907083176,,,1.62045109394803,1.03018704771549,56.9951490724968,,,62.4533714804469,51.5369266645467,7736.4212612576,331.328065288344,412.539103811129,,,,,13.9409170150757,12.0069284439087,,,,,,,1.47589652040127,1.17474162126224,,,59.7799543291209,54.2103438158727
E03,NIPT015,NIPT5_2VIC,9.78898239135742,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,195.779647827148,,,11.4353590011597,8.14490699768066,16413,136,16277,0,180,136,16097,0,,,,,,,,,,,,,,,,,,,,,,3662.91744187299,1041.48490321265,1063.20639381508,,,,,10.62868309021,8.9498815536499,,,,,,,,,,,,
F01,NIPT015,NIPT5_1FAM,12.0171680450439,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,240.343353271484,,,13.8807315826416,10.1565523147583,15744,160,15584,1,159,156,15428,0,,,,,,,,,,,NIPT5_2VIC,1.01920619464181,,,1.24361515632025,0.794797232963361,50.4755877505916,,,55.9795932157673,44.9715822854159,7810.00629959106,326.581294433782,402.632361559364,,,,,12.9675970077515,11.0675077438354,,,,,,,1.13370047808664,0.904711911196973,,,53.2837517254097,47.6674237757736
F01,NIPT015,NIPT5_2VIC,11.7907133102417,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,235.814270019531,,,13.6365308761597,9.94778728485107,15744,157,15587,1,159,156,15428,0,,,,,,,,,,,,,,,,,,,,,,3713.02994065983,1036.8426465038,1063.52972762565,,,,,12.7320957183838,10.8500843048096,,,,,,,,,,,,
F02,NIPT015,NIPT5_1FAM,13.1359891891479,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,262.719787597656,,,15.0673685073853,11.2077760696411,16031,178,15853,1,177,141,15712,0,,,,,,,,,,,NIPT5_2VIC,1.25494122156412,,,1.53170064415361,0.978181798974637,55.6529460530081,,,61.0958662171979,50.2100258888182,7818.0043972744,326.972341942816,410.148918940447,,,,,14.1209897994995,12.1518115997314,,,,,,,1.39614486496171,1.11373757816653,,,58.4299433119084,52.8759487941078
F02,NIPT015,NIPT5_2VIC,10.4674139022827,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,209.348281860352,,,12.1903562545776,8.74699115753174,16031,142,15889,1,177,141,15712,0,,,,,,,,,,,,,,,,,,,,,,3665.49740299708,1035.74667251033,1059.04057830093,,,,,11.3461503982544,9.58933353424072,,,,,,,,,,,,
F03,NIPT015,NIPT5_1FAM,10.7913208007813,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,215.826416015625,,,12.5552320480347,9.03005123138428,15771,144,15627,0,144,139,15488,0,,,,,,,,,,,NIPT5_2VIC,1.03613656668782,,,1.27761561856502,0.794657514810625,50.8873807208965,,,56.7119746763087,45.0627867654843,7834.19759114583,329.385132631734,397.909195406832,,,,,11.6909446716309,9.89238452911377,,,,,,,1.1593400968974,0.912933036478241,,,53.8591106981581,47.9156507436349
F03,NIPT015,NIPT5_2VIC,10.4149599075317,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,208.299194335938,,,12.1476755142212,8.68479156494141,15771,139,15632,0,144,139,15488,0,,,,,,,,,,,,,,,,,,,,,,3653.59612554097,1043.12020686998,1066.12801567698,,,,,11.2986793518066,9.53190231323242,,,,,,,,,,,,
G01,NIPT015,NIPT5_1FAM,11.6315536499023,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,232.631072998047,,,13.4466600418091,9.81924438476563,16060,158,15902,2,156,119,15783,0.060348609748708,,,,,,,,,,,NIPT5_2VIC,1.30730114481062,,,1.61683927989269,0.997763009728555,56.6593202517534,,,62.4737295292916,50.8449109742152,7923.73773734177,328.806622105655,403.526367822175,,,,,12.5572786331177,10.7065572738647,,,,,,,1.46522875295524,1.149373536666,,,59.6258553758732,53.6927851276335
G01,NIPT015,NIPT5_2VIC,8.89737892150879,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,177.947570800781,,,10.4838027954102,7.31309175491333,16060,121,15939,2,156,119,15783,0.060348609748708,,,,,,,,,,,,,,,,,,,,,,3719.19337148115,1039.45593757613,1059.64574016034,,,,,9.70651245117188,8.08880233764648,,,,,,,,,,,,
G02,NIPT015,NIPT5_1FAM,12.9806270599365,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,259.612548828125,,,14.922173500061,11.0422782897949,15675,172,15503,3,169,143,15360,0.107078895612434,,,,,,,,,,,NIPT5_2VIC,1.17906800331358,,,1.43912584102479,0.919010165602367,54.1088209051136,,,59.5856397961653,48.6320020140619,7824.15363826308,324.890989446182,407.179549292849,,,,,13.9708118438721,11.9912748336792,,,,,,,1.3117505232175,1.04638548340966,,,56.9031151971745,51.3145266130527
G02,NIPT015,NIPT5_2VIC,11.0092267990112,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,220.184539794922,,,12.796404838562,9.22476005554199,15675,146,15529,3,169,143,15360,0.107078895612434,,,,,,,,,,,,,,,,,,,,,,3716.64708302119,1039.29578591806,1064.23315685119,,,,,11.9207134246826,10.098445892334,,,,,,,,,,,,
G03,NIPT015,NIPT5_1FAM,13.5954666137695,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,271.909332275391,,,15.4812231063843,11.7127275466919,17407,200,17207,3,197,141,17066,0.0927572691242418,,,,,,,,,,,NIPT5_2VIC,1.391143427841,,,1.68914121738358,1.09314563829842,58.1790038875704,,,63.3909724599556,52.9670353151852,7739.57840332031,325.153390313869,410.342394886815,,,,,14.5572090148926,12.6345090866089,,,,,,,1.54318293559298,1.23910392008902,,,60.8381683645304,55.5198394106104
G03,NIPT015,NIPT5_2VIC,9.77287197113037,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,195.457443237305,,,11.3701963424683,8.17771339416504,17407,144,17263,3,197,141,17066,0.0927572691242418,,,,,,,,,,,,,,,,,,,,,,3660.89599694146,1038.84902894173,1060.54000173383,,,,,10.5875616073608,8.9587459564209,,,,,,,,,,,,
H01,NIPT015,NIPT5_1FAM,13.0849637985229,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,261.699279785156,,,15.0954818725586,11.0778751373291,14737,163,14574,0,163,127,14447,0,,,,,,,,,,,NIPT5_2VIC,1.28504626111806,,,1.58315881575663,0.986933706479491,56.237209853655,,,61.9466072477608,50.5278124595492,7923.00190669335,328.656641805583,412.654624989181,,,,,14.1103096008301,12.0605115890503,,,,,,,1.43714442557471,1.13294809666141,,,59.1501662195815,53.3242534877284
H01,NIPT015,NIPT5_2VIC,10.18248462677,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,203.649688720703,,,11.9547815322876,8.41285419464111,14737,127,14610,0,163,127,14447,0,,,,,,,,,,,,,,,,,,,,,,3736.47534948634,1038.00516824481,1061.25994961264,,,,,11.0863847732544,9.2792797088623,,,,,,,,,,,,
H02,NIPT015,NIPT5_1FAM,12.3969135284424,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,247.938262939453,,,14.2510833740234,10.5456600189209,16409,172,16237,3,169,135,16102,0.113508128458844,,,,,,,,,,,NIPT5_2VIC,1.24767913321417,,,1.5271510102218,0.968207256206541,55.5096639363286,,,61.0415023311773,49.9778255414799,7740.81806839344,327.036148621045,404.747800165982,,,,,13.3425531387329,11.4520320892334,,,,,,,1.39026672954949,1.10509153687885,,,58.3320285637912,52.687299308866
H02,NIPT015,NIPT5_2VIC,9.93597888946533,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,198.719573974609,,,11.5949354171753,8.27935981750488,16409,138,16271,3,169,135,16102,0.113508128458844,,,,,,,,,,,,,,,,,,,,,,3683.76720306839,1039.85536116668,1062.09070970604,,,,,10.7820930480957,9.09047412872314,,,,,,,,,,,,
H03,NIPT015,NIPT5_1FAM,12.0363607406616,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,240.72721862793,,,13.8799810409546,10.1956253051758,16112,164,15948,3,161,121,15827,0.129185830769231,,,,,,,,,,,NIPT5_2VIC,1.32423585447993,,,1.63311361102661,1.01535809793325,56.9751065464155,,,62.6928707483521,51.2573423444788,7967.00046520698,341.420274853617,419.039139750463,,,,,12.9766225814819,11.0968494415283,,,,,,,1.48182652459206,1.1666451843678,,,59.8923327727403,54.0578803200906
H03,NIPT015,NIPT5_2VIC,9.08928775787354,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,181.785751342773,,,10.6902160644531,7.4905366897583,16112,124,15988,3,161,121,15827,0.129185830769231,,,,,,,,,,,,,,,,,,,,,,3731.09816815776,1047.29350710237,1067.94840891288,,,,,9.90581607818604,8.2733268737793,,,,,,,,,,,,
