Well,Sample,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
B02,NIPT006,NIPT6m_10FAM,14.8711776733398,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,297.423553466797,,,17.2377471923828,12.5093593597412,12101,152,11949,2,150,153,11796,0.00529128380740843,,,,,,,,,,,NIPT6m_10VIC,0.980522306034212,,,1.19990310255663,0.761141509511796,49.5082687555085,,,55.1011955225857,43.9153419884312,8158.48962803891,195.907115547595,295.924679542196,,,,,16.0780162811279,13.6655750274658,,,,,,,1.09245118675708,0.868593425311348,,,52.3618003449972,46.6547371660198
B02,NIPT006,NIPT6m_10VIC,15.1665878295898,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,303.331756591797,,,17.5567207336426,12.7812995910645,12101,155,11946,2,150,153,11796,0.00529128380740843,,,,,,,,,,,,,,,,,,,,,,3505.48265814012,1043.67679731726,1075.20972091263,,,,,16.3854370117188,13.9490003585815,,,,,,,,,,,,
B03,NIPT006,NIPT6m_10FAM,13.2532749176025,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,265.065490722656,,,15.3349046707153,11.1753215789795,13926,156,13770,1,155,173,13597,0,,,,,,,,,,,NIPT6m_10VIC,0.89596668621232,,,1.08959596648028,0.702337405944357,47.2564572324972,,,52.6429939786974,41.869920486297,8083.02776473608,197.965356329376,286.294362196922,,,,,14.3148708343506,12.1926364898682,,,,,,,0.99475704102495,0.79717633139969,,,50.0046876428565,44.508226822138
B03,NIPT006,NIPT6m_10VIC,14.7921514511108,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,295.843017578125,,,16.9921455383301,12.5962629318237,13926,174,13752,1,155,173,13597,0,,,,,,,,,,,,,,,,,,,,,,3531.06150940643,1056.28695153663,1087.20830534026,,,,,15.9140825271606,13.6712875366211,,,,,,,,,,,,
B04,NIPT006,NIPT6m_10FAM,16.3784503936768,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,327.569000244141,,,18.728328704834,14.0332584381104,13526,187,13339,4,183,163,13176,0.151013951238073,,,,,,,,,,,NIPT6m_10VIC,1.12059765904477,,,1.35444479571244,0.88675052237709,52.8434827919949,,,58.0436283628805,47.6433372211092,8210.28143277908,201.251886395288,311.978525843297,,,,,17.5767822265625,15.1813402175903,,,,,,,1.23990730396782,1.00128801412171,,,55.4966156481488,50.1903499358409
B04,NIPT006,NIPT6m_10VIC,14.6158170700073,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,292.316345214844,,,16.8346939086914,12.4011163711548,13526,167,13359,4,183,163,13176,0.151013951238073,,,,,,,,,,,,,,,,,,,,,,3593.77918869293,1067.70674139354,1098.89512662932,,,,,15.7473735809326,13.4853467941284,,,,,,,,,,,,
C01,NIPT006,NIPT6m_10FAM,13.4014892578125,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,268.02978515625,,,15.4799184799194,11.3267269134521,14126,160,13966,1,159,167,13799,0,,,,,,,,,,,NIPT6m_10VIC,0.952108646710378,,,1.15825129357553,0.745965999845222,48.7733430367637,,,54.1828773238282,43.3638087496992,8237.99485626221,196.811921007292,287.8914388921,,,,,14.4614543914795,12.3424806594849,,,,,,,1.05728339109584,0.846933902324916,,,51.5333075299846,46.0133785435428
C01,NIPT006,NIPT6m_10VIC,14.0755882263184,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,281.511779785156,,,16.2060012817383,11.9490261077881,14126,168,13958,1,159,167,13799,0,,,,,,,,,,,,,,,,,,,,,,3524.9827125186,1045.78762434765,1075.27260061926,,,,,15.162052154541,12.9901275634766,,,,,,,,,,,,
C02,NIPT006,NIPT6m_10FAM,13.8029727935791,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,276.059448242188,,,15.8616495132446,11.7478933334351,14832,173,14659,3,170,192,14467,0.0590019541513722,,,,,,,,,,,NIPT6m_10VIC,0.886514866577163,,,1.06799492436982,0.705034808784505,46.992201454825,,,52.0914765858468,41.8929263238031,8100.24418155031,197.659071318766,289.834585347223,,,,,14.8528680801392,12.7540140151978,,,,,,,0.979106663860629,0.793923069293696,,,49.5938705030222,44.3905324066278
C02,NIPT006,NIPT6m_10VIC,15.5699281692505,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,311.398559570313,,,17.7573490142822,13.386568069458,14832,195,14637,3,170,192,14467,0.0590019541513722,,,,,,,,,,,,,,,,,,,,,,3487.5791403746,1051.6002660127,1083.62668729779,,,,,16.6854515075684,14.4554634094238,,,,,,,,,,,,
C03,NIPT006,NIPT6m_10FAM,13.3658618927002,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,267.317230224609,,,15.2883052825928,11.4465532302856,16465,186,16279,1,185,210,16069,0,,,,,,,,,,,NIPT6m_10VIC,0.880840838379715,,,1.05448255956866,0.707199117190773,46.8322901335198,,,51.7408036368969,41.9237766301427,8137.54046959005,199.039390870003,288.718176211146,,,,,14.3463077545166,12.3862314224243,,,,,,,0.969433478496383,0.792248198263046,,,49.3366316439297,44.3279486231099
C03,NIPT006,NIPT6m_10VIC,15.1739807128906,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,303.479614257813,,,17.2232322692871,13.1282911300659,16465,211,16254,1,185,210,16069,0,,,,,,,,,,,,,,,,,,,,,,3506.87225717843,1054.83350417094,1086.25653343815,,,,,16.2190704345703,14.1298170089722,,,,,,,,,,,,
C04,NIPT006,NIPT6m_10FAM,14.0862846374512,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,281.725708007813,,,16.3352451324463,11.8416166305542,12687,151,12536,5,146,153,12383,0.296410657916752,,,,,,,,,,,NIPT6m_10VIC,0.955429887302853,,,1.16854802707812,0.742311747527582,48.8603500185163,,,54.4339515797797,43.2867484572529,8106.72599661113,198.430127988899,292.554245287074,,,,,15.2331762313843,12.9405097961426,,,,,,,1.06416351074923,0.846696263856472,,,51.7040211111864,46.0166789258462
C04,NIPT006,NIPT6m_10VIC,14.7433996200562,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,294.867980957031,,,17.0445919036865,12.4467010498047,12687,158,12529,5,146,153,12383,0.296410657916752,,,,,,,,,,,,,,,,,,,,,,3536.03236253956,1066.80468597522,1097.55568880466,,,,,15.9169139862061,13.5710554122925,,,,,,,,,,,,
D01,NIPT006,NIPT6m_10FAM,12.3248872756958,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,246.497741699219,,,14.5995740890503,10.0545902252197,10843,113,10730,4,109,131,10599,0.287864986018942,,,,,,,,,,,NIPT6m_10VIC,0.836180119451336,,,1.04514753330918,0.627212705593489,45.5391119091951,,,51.737061021147,39.3411627972432,8242.58748876521,195.303787627669,279.168313886872,,,,,13.4848909378052,11.1660251617432,,,,,,,0.942796006848784,0.729564232053888,,,48.7013266890769,42.3768971293132
D01,NIPT006,NIPT6m_10VIC,14.7395124435425,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,294.790252685547,,,17.2285652160645,12.255711555481,10843,135,10708,4,109,131,10599,0.287864986018942,,,,,,,,,,,,,,,,,,,,,,3477.05002531829,1044.54392280906,1074.82966696094,,,,,16.0087795257568,13.4716119766235,,,,,,,,,,,,
D02,NIPT006,NIPT6m_10FAM,14.04616355896,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,280.923278808594,,,16.1114845275879,11.9844617843628,14998,178,14820,2,176,202,14618,0,,,,,,,,,,,NIPT6m_10VIC,0.87178493690356,,,1.04704198020497,0.696527893602147,46.5750589031734,,,51.577288075223,41.5728297311238,8198.70488336113,202.239664729308,297.143705862557,,,,,15.0994453430176,12.9938230514526,,,,,,,0.961201737417245,0.782368136389875,,,49.127214979615,44.0229028267318
D02,NIPT006,NIPT6m_10VIC,16.1119594573975,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,322.239196777344,,,18.3250598907471,13.9030141830444,14998,204,14794,2,176,202,14618,0,,,,,,,,,,,,,,,,,,,,,,3532.93043069278,1053.40804745936,1087.1340486715,,,,,17.240571975708,14.9844274520874,,,,,,,,,,,,
D03,NIPT006,NIPT6m_10FAM,17.0505962371826,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,341.011932373047,,,19.2280330657959,14.8771829605103,16402,236,16166,3,233,196,15970,0.0100697067768538,,,,,,,,,,,NIPT6m_10VIC,1.18728300637336,,,1.41124595880308,0.963320053943638,54.2811791118856,,,58.9624764464656,49.5998817773056,8055.481090481,194.019619916787,307.134173450085,,,,,18.1610298156738,15.9412107467651,,,,,,,1.30154969207997,1.07301632066675,,,56.669593469825,51.8927647539462
D03,NIPT006,NIPT6m_10VIC,14.3610210418701,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,287.220428466797,,,16.3580589294434,12.3673686981201,16402,199,16203,3,233,196,15970,0.0100697067768538,,,,,,,,,,,,,,,,,,,,,,3523.46207232451,1058.5900272849,1088.49549838371,,,,,15.3794937133789,13.3434295654297,,,,,,,,,,,,
D04,NIPT006,NIPT6m_10FAM,14.9723463058472,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,299.446929931641,,,17.0138034820557,12.9344244003296,16369,207,16162,3,204,182,15980,0.0486292037483879,,,,,,,,,,,NIPT6m_10VIC,1.11967868627466,,,1.34171523540642,0.897642137142895,52.823038393734,,,57.7648297234316,47.8812470640363,8063.56053508077,193.426239346,292.950816242396,,,,,16.013463973999,13.932149887085,,,,,,,1.23296256007528,1.00639481247404,,,55.3443587237947,50.3017180636732
D04,NIPT006,NIPT6m_10VIC,13.3720026016235,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,267.440063476563,,,15.3005266189575,11.4466361999512,16369,185,16184,3,204,182,15980,0.0486292037483879,,,,,,,,,,,,,,,,,,,,,,3520.19241646432,1064.0905869805,1091.84908404536,,,,,14.3555488586426,12.3892793655396,,,,,,,,,,,,
E01,NIPT006,NIPT6m_10FAM,14.1886148452759,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,283.772308349609,,,16.1869411468506,12.193675994873,16183,194,15989,3,191,221,15768,0.0234813699315268,,,,,,,,,,,NIPT6m_10VIC,0.865260294456843,,,1.03158990291999,0.698930685993695,46.3881795494287,,,51.1688705505937,41.6074885482638,8289.72754409633,204.14020792516,301.069327570294,,,,,15.207745552063,13.1703662872314,,,,,,,0.95012228419137,0.780398304722316,,,48.8273060189333,43.9490530799241
E01,NIPT006,NIPT6m_10VIC,16.3980884552002,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,327.961761474609,,,18.5475292205811,14.2525672912598,16183,224,15959,3,191,221,15768,0.0234813699315268,,,,,,,,,,,,,,,,,,,,,,3540.18140847342,1049.96914950701,1084.43788497067,,,,,17.4942512512207,15.3029460906982,,,,,,,,,,,,
E02,NIPT006,NIPT6m_10FAM,15.1874752044678,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,303.74951171875,,,17.178092956543,13.2002191543579,17464,224,17240,4,220,169,17071,0.122748808368417,,,,,,,,,,,NIPT6m_10VIC,1.29670775985519,,,1.55395399061437,1.03946152909601,56.4594147553604,,,61.3362439432144,51.5825855675065,8141.87511662074,182.911281941496,284.996021919059,,,,,16.2026748657227,14.1731491088867,,,,,,,1.4279557574935,1.16545976221687,,,58.9475914094593,53.9712381012616
E02,NIPT006,NIPT6m_10VIC,11.7123346328735,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,234.246688842773,,,13.458963394165,9.96829509735107,17464,173,17291,4,220,169,17071,0.122748808368417,,,,,,,,,,,,,,,,,,,,,,3471.99083837608,1052.17629420511,1076.14720099288,,,,,12.6031475067139,10.8221950531006,,,,,,,,,,,,
E03,NIPT006,NIPT6m_10FAM,14.4385290145874,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,288.770568847656,,,16.6110210418701,12.2700414657593,13937,170,13767,3,167,182,13585,0.0643821779781692,,,,,,,,,,,NIPT6m_10VIC,0.918419237874173,,,1.10967052025219,0.727167955496155,47.8737504160919,,,53.070326785669,42.6771740465148,8047.72415268842,199.733520494391,295.461324718614,,,,,15.5464429855347,13.3316593170166,,,,,,,1.01599633866216,0.820842137086187,,,50.52506260528,45.2224382269038
E03,NIPT006,NIPT6m_10VIC,15.7210655212402,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,314.421325683594,,,17.9887046813965,13.4577894210815,13937,185,13752,3,167,182,13585,0.0643821779781692,,,,,,,,,,,,,,,,,,,,,,3502.2563384185,1057.87507255248,1090.32183542722,,,,,16.877477645874,14.565788269043,,,,,,,,,,,,
E04,NIPT006,NIPT6m_10FAM,13.1257839202881,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,262.515686035156,,,15.0721464157104,11.1826362609863,15773,175,15598,2,173,188,15410,0,,,,,,,,,,,NIPT6m_10VIC,0.920610501062957,,,1.10966431564582,0.731556686480098,47.9332223037127,,,53.0583754417763,42.808069165649,8020.38349888393,195.016756823711,281.838488888667,,,,,14.1184234619141,12.1339817047119,,,,,,,1.01706643932887,0.824154562797049,,,50.5480939252092,45.3183506822161
E04,NIPT006,NIPT6m_10VIC,14.2576951980591,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,285.153900146484,,,16.2868061065674,12.2320785522461,15773,190,15583,2,173,188,15410,0,,,,,,,,,,,,,,,,,,,,,,3499.68775763261,1064.31075591737,1093.64706672228,,,,,15.2925186157227,13.2237815856934,,,,,,,,,,,,
F01,NIPT006,NIPT6m_10FAM,15.7851324081421,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,315.70263671875,,,18.0259380340576,13.5485858917236,14331,191,14140,4,187,178,13962,0.132665809919132,,,,,,,,,,,NIPT6m_10VIC,1.04978381706924,,,1.26292215649278,0.836645477645699,51.2143675019451,,,56.28714084115,46.1415941627402,8151.769084511,195.634859691954,301.672235795536,,,,,16.9278678894043,14.6435060501099,,,,,,,1.15852779944034,0.941039834698136,,,53.8025155379253,48.626219465965
F01,NIPT006,NIPT6m_10VIC,15.0365552902222,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,300.731109619141,,,17.2231864929199,12.853982925415,14331,182,14149,4,187,178,13962,0.132665809919132,,,,,,,,,,,,,,,,,,,,,,3504.56288364955,1051.4175416894,1082.57185417539,,,,,16.1516761779785,13.9224920272827,,,,,,,,,,,,
F02,NIPT006,NIPT6m_10FAM,14.1308927536011,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,282.617858886719,,,16.0860919952393,12.178936958313,16835,201,16634,3,198,195,16439,0.0455164892486985,,,,,,,,,,,NIPT6m_10VIC,1.01524284459831,,,1.2144866297635,0.815999059433122,50.3781887785676,,,55.2842166158635,45.4721609412716,8156.82028577814,194.485056216949,289.550656522372,,,,,15.1280374526978,13.1345920562744,,,,,,,1.11689778070962,0.913587908487009,,,52.8812628189805,47.8751147381547
F02,NIPT006,NIPT6m_10VIC,13.9187316894531,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,278.374633789063,,,15.8590974807739,11.981559753418,16835,198,16637,3,198,195,16439,0.0455164892486985,,,,,,,,,,,,,,,,,,,,,,3513.37775336372,1055.29350423197,1084.20355361289,,,,,14.908314704895,12.9299802780151,,,,,,,,,,,,
F03,NIPT006,NIPT6m_10FAM,15.0045499801636,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,300.091003417969,,,17.0454750061035,12.9671592712402,16413,208,16205,3,205,214,15991,0.0183917221638395,,,,,,,,,,,NIPT6m_10VIC,0.958259751224409,,,1.14051319129073,0.776006311158084,48.9342514763557,,,53.6868938835628,44.1816090691485,8153.12977189284,200.679924062077,301.460376651415,,,,,16.0453948974609,13.9646244049072,,,,,,,1.05124612706823,0.865273375380585,,,51.3590671230015,46.5094358297098
F03,NIPT006,NIPT6m_10VIC,15.6581239700317,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,313.162475585938,,,17.7433528900146,13.5765838623047,16413,217,16196,3,205,214,15991,0.0183917221638395,,,,,,,,,,,,,,,,,,,,,,3504.28315418437,1065.40036973979,1097.64539284492,,,,,16.7215557098389,14.5956535339355,,,,,,,,,,,,
F04,NIPT006,NIPT6m_10FAM,14.6655931472778,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,293.311859130859,,,16.7153568267822,12.6193952560425,15902,197,15705,3,194,197,15508,0.0396253177327398,,,,,,,,,,,NIPT6m_10VIC,0.98490610145219,,,1.17868273340438,0.791129469499995,49.6197830583329,,,54.5381561485434,44.7014099681224,8072.41988717481,199.862275161306,297.390501143362,,,,,15.7109451293945,13.6211700439453,,,,,,,1.083771668583,0.886040534321379,,,52.1291555251046,47.1104105915612
F04,NIPT006,NIPT6m_10VIC,14.8903465270996,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,297.806945800781,,,16.9558696746826,12.8284435272217,15902,200,15702,3,194,197,15508,0.0396253177327398,,,,,,,,,,,,,,,,,,,,,,3544.02345092773,1064.52403726312,1095.70878652314,,,,,15.9437322616577,13.8379039764404,,,,,,,,,,,,
G01,NIPT006,NIPT6m_10FAM,13.5380125045776,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,270.76025390625,,,15.5229787826538,11.5563898086548,15645,179,15466,3,176,179,15287,0.0706252447543049,,,,,,,,,,,NIPT6m_10VIC,0.983421277305606,,,1.1863249620114,0.780517592599814,49.582067539456,,,54.7398141001812,44.4243209787308,8202.31603935711,190.36447625294,282.032058854133,,,,,14.550332069397,12.5265636444092,,,,,,,1.08694345875381,0.879899095857399,,,52.213568175324,46.950566903588
G01,NIPT006,NIPT6m_10VIC,13.7662391662598,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,275.324768066406,,,15.7679796218872,11.7678995132446,15645,182,15463,3,176,179,15287,0.0706252447543049,,,,,,,,,,,,,,,,,,,,,,3506.88068700099,1047.01141560307,1075.62734448734,,,,,14.787109375,12.7462549209595,,,,,,,,,,,,
G02,NIPT006,NIPT6m_10FAM,13.1200714111328,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,262.401428222656,,,15.0600471496582,11.1832895278931,15870,176,15694,2,174,201,15493,0,,,,,,,,,,,NIPT6m_10VIC,0.866250447610846,,,1.04112148847803,0.691379406743666,46.4166237023445,,,51.4374829328644,41.3957644718246,8125.78059109774,195.533479235363,283.480769196787,,,,,14.1094551086426,12.131519317627,,,,,,,0.955470277357431,0.777030617864261,,,48.9782840178955,43.8549633867935
G02,NIPT006,NIPT6m_10VIC,15.1458177566528,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,302.916351318359,,,17.2312145233154,13.0641107559204,15870,203,15667,2,174,201,15493,0,,,,,,,,,,,,,,,,,,,,,,3493.81605386969,1053.00318517263,1084.22467303309,,,,,16.2093334197998,14.0832624435425,,,,,,,,,,,,
G03,NIPT006,NIPT6m_10FAM,14.6289138793945,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),FAM,292.578277587891,,,16.6332187652588,12.6280164718628,16589,205,16384,2,203,198,16186,0,,,,,,,,,,,NIPT6m_10VIC,1.02515605874846,,,1.22485917065341,0.825452946843517,50.6210893881435,,,55.490404060988,45.7517747152989,8079.11980873666,194.58894198318,292.022713017266,,,,,15.6510915756226,13.6076221466064,,,,,,,1.12704533993999,0.923266777556935,,,53.1054321065866,48.1367466697003
G03,NIPT006,NIPT6m_10VIC,14.2699384689331,Manual,DQ,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),VIC,285.398773193359,,,16.2493267059326,12.293872833252,16589,200,16389,2,203,198,16186,0,,,,,,,,,,,,,,,,,,,,,,3493.67924865723,1061.38665161468,1090.71081337297,,,,,15.2794141769409,13.261326789856,,,,,,,,,,,,
